# Src-x Src-y Src-Int Rec-x Rec-y Rec-Int
0.4552 0.0000 7.9781 0.2439 1.0000 1.7188
0.4552 0.0000 9.3663 0.2683 1.0000 2.1283
0.4552 0.0000 1.3478 0.2927 1.0000 0.2992
0.4552 0.0000 9.3215 0.3171 1.0000 1.9701
0.4552 0.0000 2.1812 0.3415 1.0000 0.4615
0.4552 0.0000 7.6151 0.3659 1.0000 1.7028
0.4552 0.0000 9.7334 0.3902 1.0000 2.4067
0.4552 0.0000 9.8935 0.4146 1.0000 2.4518
0.4552 0.0000 8.5677 0.4390 1.0000 1.8703
0.4552 0.0000 7.8895 0.4634 1.0000 1.7184
0.4552 0.0000 9.9635 0.4878 1.0000 2.1241
0.4552 0.0000 7.3293 0.5122 1.0000 1.6413
0.4552 0.0000 7.8459 0.5366 1.0000 1.6985
0.4552 0.0000 1.1897 0.5610 1.0000 0.2345
0.4552 0.0000 9.9076 0.5854 1.0000 2.0078
0.4552 0.0000 1.9987 0.6098 1.0000 0.4392
0.4552 0.0000 4.6434 0.6341 1.0000 1.0632
0.4552 0.0000 1.3785 0.6585 1.0000 0.3128
0.4552 0.0000 3.6840 0.6829 1.0000 0.8067
0.4552 0.0000 4.2980 0.7073 1.0000 0.9216
0.4552 0.0000 1.4552 0.7317 1.0000 0.3099
0.4552 0.0000 8.0174 0.7561 1.0000 1.6959
0.4552 0.0000 6.4840 0.7805 1.0000 1.3122
0.4552 0.0000 1.1575 0.8049 1.0000 0.2323
0.4552 0.0000 9.3512 0.8293 1.0000 1.8843
0.4552 0.0000 4.1961 0.8537 1.0000 0.8649
0.4552 0.0000 2.4303 0.8780 1.0000 0.5226
0.4552 0.0000 9.7446 0.9024 1.0000 2.1599
0.4552 0.0000 9.5732 0.9268 1.0000 2.2065
0.4552 0.0000 8.7003 0.9512 1.0000 2.0142
0.4552 0.0000 5.4072 0.9756 1.0000 1.2488
0.4552 0.0000 3.1339 0.0000 1.0000 0.7141
0.4552 0.0000 9.7995 1.0000 0.0000 5.5765
0.4552 0.0000 6.5191 1.0000 1.0000 1.4680
0.4655 0.0000 6.3898 1.0000 0.0244 3.6675
0.4655 0.0000 1.1098 1.0000 0.0488 0.6310
0.4655 0.0000 7.3190 1.0000 0.0732 4.1245
0.4655 0.0000 8.5069 1.0000 0.0976 4.7443
0.4655 0.0000 9.0388 1.0000 0.1220 4.9828
0.4655 0.0000 7.4352 1.0000 0.1463 4.0478
0.4655 0.0000 6.3295 1.0000 0.1707 3.4004
0.4655 0.0000 8.2871 1.0000 0.1951 4.3883
0.4655 0.0000 4.7543 1.0000 0.2195 2.4797
0.4655 0.0000 2.5185 1.0000 0.2439 1.2922
0.4655 0.0000 2.4236 1.0000 0.2683 1.2216
0.4655 0.0000 8.3549 1.0000 0.2927 4.1328
0.4655 0.0000 1.4741 1.0000 0.3171 0.7151
0.4655 0.0000 9.0494 1.0000 0.3415 4.3016
0.4655 0.0000 1.1196 1.0000 0.3659 0.5211
0.4655 0.0000 6.0195 1.0000 0.3902 2.5756
0.4655 0.0000 4.7952 1.0000 0.4146 1.9509
0.4655 0.0000 2.8598 1.0000 0.4390 1.1435
0.4655 0.0000 3.5934 1.0000 0.4634 1.4340
0.4655 0.0000 9.8703 1.0000 0.4878 3.8753
0.4655 0.0000 5.0291 1.0000 0.5122 1.9328
0.4655 0.0000 2.8451 1.0000 0.5366 1.0679
0.4655 0.0000 9.8016 1.0000 0.5610 3.5873
0.4655 0.0000 2.5944 1.0000 0.5854 0.9243
0.4655 0.0000 6.9108 1.0000 0.6098 2.3919
0.4655 0.0000 4.7648 1.0000 0.6341 1.5912
0.4655 0.0000 3.7378 1.0000 0.6585 1.1984
0.4655 0.0000 3.7670 1.0000 0.6829 1.1493
0.4655 0.0000 8.5521 1.0000 0.7073 2.5566
0.4655 0.0000 1.4320 1.0000 0.7317 0.4210
0.4655 0.0000 5.2624 1.0000 0.7561 1.5312
0.4655 0.0000 2.4355 1.0000 0.7805 0.7090
0.4655 0.0000 7.2204 1.0000 0.8049 2.1049
0.4655 0.0000 7.3252 1.0000 0.8293 2.0816
0.4655 0.0000 5.6310 1.0000 0.8537 1.5343
0.4655 0.0000 6.5828 1.0000 0.8780 1.7182
0.4655 0.0000 6.9670 1.0000 0.9024 1.7556
0.4655 0.0000 1.2109 1.0000 0.9268 0.2962
0.4655 0.0000 6.6994 1.0000 0.9512 1.5934
0.4655 0.0000 2.8147 1.0000 0.9756 0.6522
0.4655 0.0000 9.1470 0.0244 1.0000 2.0477
0.4655 0.0000 2.1281 0.0488 1.0000 0.4736
0.4655 0.0000 4.3016 0.0732 1.0000 0.9550
0.4655 0.0000 9.5733 0.0976 1.0000 2.1236
0.4655 0.0000 8.5908 0.1220 1.0000 1.9161
0.4655 0.0000 9.2765 0.1463 1.0000 2.0341
0.4655 0.0000 8.5465 0.1707 1.0000 1.8344
0.4655 0.0000 2.4002 0.1951 1.0000 0.5010
0.4655 0.0000 5.4971 0.2195 1.0000 1.1491
0.4655 0.0000 3.6810 0.2439 1.0000 0.8007
0.4655 0.0000 2.5061 0.2683 1.0000 0.5709
0.4655 0.0000 1.6610 0.2927 1.0000 0.3675
0.4655 0.0000 5.6877 0.3171 1.0000 1.2146
0.4655 0.0000 7.3783 0.3415 1.0000 1.6148
0.4655 0.0000 5.7795 0.3659 1.0000 1.3205
0.4655 0.0000 1.5006 0.3902 1.0000 0.3712
0.4655 0.0000 2.2180 0.4146 1.0000 0.5409
0.4655 0.0000 5.5794 0.4390 1.0000 1.2185
0.4655 0.0000 5.5785 0.4634 1.0000 1.1607
0.4655 0.0000 4.8121 0.4878 1.0000 1.0307
0.4655 0.0000 6.4071 0.5122 1.0000 1.4375
0.4655 0.0000 8.7623 0.5366 1.0000 1.8641
0.4655 0.0000 1.7615 0.5610 1.0000 0.3548
0.4655 0.0000 4.9015 0.5854 1.0000 1.0381
0.4655 0.0000 6.6384 0.6098 1.0000 1.5299
0.4655 0.0000 6.7978 0.6341 1.0000 1.5905
0.4655 0.0000 2.4439 0.6585 1.0000 0.5517
0.4655 0.0000 7.2593 0.6829 1.0000 1.5545
0.4655 0.0000 3.5603 0.7073 1.0000 0.7479
0.4655 0.0000 2.9975 0.7317 1.0000 0.6317
0.4655 0.0000 3.5406 0.7561 1.0000 0.7345
0.4655 0.0000 9.5418 0.7805 1.0000 1.9190
0.4655 0.0000 3.9333 0.8049 1.0000 0.8038
0.4655 0.0000 8.3156 0.8293 1.0000 1.6967
0.4655 0.0000 5.2271 0.8537 1.0000 1.1007
0.4655 0.0000 6.1671 0.8780 1.0000 1.3609
0.4655 0.0000 8.4812 0.9024 1.0000 1.9358
0.4655 0.0000 3.4400 0.9268 1.0000 0.8085
0.4655 0.0000 4.1751 0.9512 1.0000 0.9754
0.4655 0.0000 7.5553 0.9756 1.0000 1.7294
0.4655 0.0000 9.5791 0.0000 1.0000 2.1760
0.4655 0.0000 7.5048 1.0000 0.0000 4.3236
0.4655 0.0000 3.3630 1.0000 1.0000 0.7613
0.4759 0.0000 5.8053 1.0000 0.0244 3.3731
0.4759 0.0000 7.0202 1.0000 0.0488 4.0407
0.4759 0.0000 3.5867 1.0000 0.0732 2.0465
0.4759 0.0000 1.0338 1.0000 0.0976 0.5837
0.4759 0.0000 6.7118 1.0000 0.1220 3.7464
0.4759 0.0000 7.3958 1.0000 0.1463 4.0779
0.4759 0.0000 8.5725 1.0000 0.1707 4.6634
0.4759 0.0000 5.2518 1.0000 0.1951 2.8152
0.4759 0.0000 7.5847 1.0000 0.2195 4.0043
0.4759 0.0000 2.7866 1.0000 0.2439 1.4468
0.4759 0.0000 4.5800 1.0000 0.2683 2.3363
0.4759 0.0000 2.2716 1.0000 0.2927 1.1369
0.4759 0.0000 3.3413 1.0000 0.3171 1.6398
0.4759 0.0000 6.9874 1.0000 0.3415 3.3595
0.4759 0.0000 6.6362 1.0000 0.3659 3.1213
0.4759 0.0000 3.7592 1.0000 0.3902 1.6369
0.4759 0.0000 2.8076 1.0000 0.4146 1.1593
0.4759 0.0000 5.3460 1.0000 0.4390 2.1350
0.4759 0.0000 9.9281 1.0000 0.4634 3.9931
0.4759 0.0000 2.8725 1.0000 0.4878 1.1369
0.4759 0.0000 8.2892 1.0000 0.5122 3.2160
0.4759 0.0000 1.5983 1.0000 0.5366 0.6055
0.4759 0.0000 5.7788 1.0000 0.5610 2.1351
0.4759 0.0000 3.3547 1.0000 0.5854 1.2086
0.4759 0.0000 7.0258 1.0000 0.6098 2.4632
0.4759 0.0000 5.3257 1.0000 0.6341 1.8077
0.4759 0.0000 3.0857 1.0000 0.6585 1.0091
0.4759 0.0000 4.9359 1.0000 0.6829 1.5360
0.4759 0.0000 2.0633 1.0000 0.7073 0.6213
0.4759 0.0000 6.8258 1.0000 0.7317 2.0194
0.4759 0.0000 1.1027 1.0000 0.7561 0.3210
0.4759 0.0000 8.0715 1.0000 0.7805 2.3227
0.4759 0.0000 2.5637 1.0000 0.8049 0.7404
0.4759 0.0000 4.9333 1.0000 0.8293 1.4140
0.4759 0.0000 4.2804 1.0000 0.8537 1.1968
0.4759 0.0000 5.8293 1.0000 0.8780 1.5693
0.4759 0.0000 2.9416 1.0000 0.9024 0.7572
0.4759 0.0000 3.3785 1.0000 0.9268 0.8398
0.4759 0.0000 4.4770 1.0000 0.9512 1.0771
0.4759 0.0000 7.8307 1.0000 0.9756 1.8330
0.4759 0.0000 3.3702 0.0244 1.0000 0.7433
0.4759 0.0000 1.4396 0.0488 1.0000 0.3163
0.4759 0.0000 5.1578 0.0732 1.0000 1.1347
0.4759 0.0000 9.1019 0.0976 1.0000 2.0060
0.4759 0.0000 9.6291 0.1220 1.0000 2.1406
0.4759 0.0000 3.6071 0.1463 1.0000 0.7828
0.4759 0.0000 1.0907 0.1707 1.0000 0.2312
0.4759 0.0000 4.2949 0.1951 1.0000 0.8849
0.4759 0.0000 5.3397 0.2195 1.0000 1.1252
0.4759 0.0000 9.2621 0.2439 1.0000 2.0342
0.4759 0.0000 2.5789 0.2683 1.0000 0.5894
0.4759 0.0000 4.1173 0.2927 1.0000 0.9159
0.4759 0.0000 2.3512 0.3171 1.0000 0.5169
0.4759 0.0000 7.1827 0.3415 1.0000 1.5840
0.4759 0.0000 9.3164 0.3659 1.0000 2.1620
0.4759 0.0000 2.3396 0.3902 1.0000 0.5789
0.4759 0.0000 2.2376 0.4146 1.0000 0.5291
0.4759 0.0000 4.0892 0.4390 1.0000 0.8580
0.4759 0.0000 2.8001 0.4634 1.0000 0.5521
0.4759 0.0000 9.6702 0.4878 1.0000 2.1714
0.4759 0.0000 1.6944 0.5122 1.0000 0.3809
0.4759 0.0000 4.3982 0.5366 1.0000 0.9176
0.4759 0.0000 3.2385 0.5610 1.0000 0.6890
0.4759 0.0000 5.2065 0.5854 1.0000 1.1396
0.4759 0.0000 3.2351 0.6098 1.0000 0.7590
0.4759 0.0000 8.6005 0.6341 1.0000 2.0369
0.4759 0.0000 2.4379 0.6585 1.0000 0.5369
0.4759 0.0000 3.4356 0.6829 1.0000 0.7169
0.4759 0.0000 8.5554 0.7073 1.0000 1.7646
0.4759 0.0000 7.3957 0.7317 1.0000 1.5255
0.4759 0.0000 5.3292 0.7561 1.0000 1.0864
0.4759 0.0000 1.5335 0.7805 1.0000 0.3148
0.4759 0.0000 5.6626 0.8049 1.0000 1.1687
0.4759 0.0000 3.3423 0.8293 1.0000 0.6928
0.4759 0.0000 2.3448 0.8537 1.0000 0.5139
0.4759 0.0000 3.7440 0.8780 1.0000 0.8492
0.4759 0.0000 7.0434 0.9024 1.0000 1.6549
0.4759 0.0000 5.4397 0.9268 1.0000 1.2852
0.4759 0.0000 2.0188 0.9512 1.0000 0.4692
0.4759 0.0000 7.1540 0.9756 1.0000 1.6352
0.4759 0.0000 4.6149 0.0000 1.0000 1.0263
0.4759 0.0000 4.3777 1.0000 0.0000 2.5531
0.4759 0.0000 6.6498 1.0000 1.0000 1.5143
0.4862 0.0000 2.7485 1.0000 0.0244 1.6167
0.4862 0.0000 3.1850 1.0000 0.0488 1.8579
0.4862 0.0000 3.4662 1.0000 0.0732 2.0038
0.4862 0.0000 8.3521 1.0000 0.0976 4.7779
0.4862 0.0000 7.0145 1.0000 0.1220 3.9656
0.4862 0.0000 9.9201 1.0000 0.1463 5.5385
0.4862 0.0000 1.3942 1.0000 0.1707 0.7678
0.4862 0.0000 9.6677 1.0000 0.1951 5.2468
0.4862 0.0000 7.4043 1.0000 0.2195 3.9573
0.4862 0.0000 2.3386 1.0000 0.2439 1.2285
0.4862 0.0000 7.4993 1.0000 0.2683 3.8708
0.4862 0.0000 7.8904 1.0000 0.2927 3.9952
0.4862 0.0000 4.1666 1.0000 0.3171 2.0683
0.4862 0.0000 2.9010 1.0000 0.3415 1.4106
0.4862 0.0000 4.9550 1.0000 0.3659 2.3568
0.4862 0.0000 2.0048 1.0000 0.3902 0.8890
0.4862 0.0000 6.8229 1.0000 0.4146 2.8586
0.4862 0.0000 2.5727 1.0000 0.4390 1.0333
0.4862 0.0000 7.6128 1.0000 0.4634 3.0845
0.4862 0.0000 9.6358 1.0000 0.4878 3.8479
0.4862 0.0000 3.2327 1.0000 0.5122 1.2661
0.4862 0.0000 4.0570 1.0000 0.5366 1.5526
0.4862 0.0000 6.2882 1.0000 0.5610 2.3484
0.4862 0.0000 2.4244 1.0000 0.5854 0.8818
0.4862 0.0000 3.9295 1.0000 0.6098 1.3917
0.4862 0.0000 5.9134 1.0000 0.6341 2.0344
0.4862 0.0000 1.8798 1.0000 0.6585 0.6261
0.4862 0.0000 4.5000 1.0000 0.6829 1.4402
0.4862 0.0000 9.6116 1.0000 0.7073 2.9206
0.4862 0.0000 2.9460 1.0000 0.7317 0.8768
0.4862 0.0000 7.1191 1.0000 0.7561 2.0822
0.4862 0.0000 2.1390 1.0000 0.7805 0.6148
0.4862 0.0000 7.6644 1.0000 0.8049 2.1789
0.4862 0.0000 5.8892 1.0000 0.8293 1.6841
0.4862 0.0000 1.7184 1.0000 0.8537 0.4848
0.4862 0.0000 1.7934 1.0000 0.8780 0.4926
0.4862 0.0000 1.8295 1.0000 0.9024 0.4880
0.4862 0.0000 8.4849 1.0000 0.9268 2.1597
0.4862 0.0000 1.8241 1.0000 0.9512 0.4467
0.4862 0.0000 6.3776 1.0000 0.9756 1.5132
0.4862 0.0000 9.1078 0.0244 1.0000 1.9861
0.4862 0.0000 8.6291 0.0488 1.0000 1.8793
0.4862 0.0000 3.3871 0.0732 1.0000 0.7391
0.4862 0.0000 2.6637 0.0976 1.0000 0.5894
0.4862 0.0000 4.5530 0.1220 1.0000 0.9980
0.4862 0.0000 8.1671 0.1463 1.0000 1.7504
0.4862 0.0000 1.8597 0.1707 1.0000 0.3879
0.4862 0.0000 3.1356 0.1951 1.0000 0.6483
0.4862 0.0000 6.5475 0.2195 1.0000 1.3917
0.4862 0.0000 2.6185 0.2439 1.0000 0.5816
0.4862 0.0000 9.9324 0.2683 1.0000 2.2768
0.4862 0.0000 9.6537 0.2927 1.0000 2.1995
0.4862 0.0000 7.9762 0.3171 1.0000 1.7584
0.4862 0.0000 2.5284 0.3415 1.0000 0.5600
0.4862 0.0000 5.6815 0.3659 1.0000 1.3347
0.4862 0.0000 7.3218 0.3902 1.0000 1.8093
0.4862 0.0000 2.6765 0.4146 1.0000 0.5951
0.4862 0.0000 5.7343 0.4390 1.0000 1.1275
0.4862 0.0000 4.5560 0.4634 1.0000 0.8998
0.4862 0.0000 7.9474 0.4878 1.0000 1.7876
0.4862 0.0000 8.9459 0.5122 1.0000 2.0141
0.4862 0.0000 9.6899 0.5366 1.0000 2.1177
0.4862 0.0000 9.9136 0.5610 1.0000 2.1618
0.4862 0.0000 2.4460 0.5854 1.0000 0.5402
0.4862 0.0000 2.5795 0.6098 1.0000 0.6183
0.4862 0.0000 3.3917 0.6341 1.0000 0.7928
0.4862 0.0000 7.5481 0.6585 1.0000 1.6088
0.4862 0.0000 6.3633 0.6829 1.0000 1.2891
0.4862 0.0000 1.4144 0.7073 1.0000 0.2871
0.4862 0.0000 8.0164 0.7317 1.0000 1.6294
0.4862 0.0000 4.1719 0.7561 1.0000 0.8680
0.4862 0.0000 4.5883 0.7805 1.0000 0.9641
0.4862 0.0000 4.0632 0.8049 1.0000 0.8419
0.4862 0.0000 2.9172 0.8293 1.0000 0.6253
0.4862 0.0000 6.1739 0.8537 1.0000 1.3909
0.4862 0.0000 7.3767 0.8780 1.0000 1.7130
0.4862 0.0000 6.4202 0.9024 1.0000 1.5328
0.4862 0.0000 1.9136 0.9268 1.0000 0.4508
0.4862 0.0000 2.0789 0.9512 1.0000 0.4806
0.4862 0.0000 5.3180 0.9756 1.0000 1.2226
0.4862 0.0000 8.2342 0.0000 1.0000 1.7990
0.4862 0.0000 9.5301 1.0000 0.0000 5.6265
0.4862 0.0000 2.9181 1.0000 1.0000 0.6706
0.4966 0.0000 9.8066 1.0000 0.0244 5.8392
0.4966 0.0000 1.6081 1.0000 0.0488 0.9500
0.4966 0.0000 9.4614 1.0000 0.0732 5.5413
0.4966 0.0000 6.8101 1.0000 0.0976 3.9471
0.4966 0.0000 9.3395 1.0000 0.1220 5.3463
0.4966 0.0000 8.4761 1.0000 0.1463 4.7910
0.4966 0.0000 8.0345 1.0000 0.1707 4.4797
0.4966 0.0000 1.2707 1.0000 0.1951 0.6981
0.4966 0.0000 3.3804 1.0000 0.2195 1.8288
0.4966 0.0000 3.2987 1.0000 0.2439 1.7538
0.4966 0.0000 1.5078 1.0000 0.2683 0.7875
0.4966 0.0000 9.5462 1.0000 0.2927 4.8903
0.4966 0.0000 4.4597 1.0000 0.3171 2.2387
0.4966 0.0000 6.0446 1.0000 0.3415 2.9714
0.4966 0.0000 1.4209 1.0000 0.3659 0.6834
0.4966 0.0000 7.7476 1.0000 0.3902 3.5073
0.4966 0.0000 2.1615 1.0000 0.4146 0.9196
0.4966 0.0000 2.5648 1.0000 0.4390 1.0439
0.4966 0.0000 7.9953 1.0000 0.4634 3.2597
0.4966 0.0000 2.7768 1.0000 0.4878 1.1188
0.4966 0.0000 5.7940 1.0000 0.5122 2.2915
0.4966 0.0000 8.0164 1.0000 0.5366 3.0992
0.4966 0.0000 8.7424 1.0000 0.5610 3.2907
0.4966 0.0000 8.6271 1.0000 0.5854 3.1699
0.4966 0.0000 7.1342 1.0000 0.6098 2.5563
0.4966 0.0000 3.1160 1.0000 0.6341 1.0850
0.4966 0.0000 2.6305 1.0000 0.6585 0.8895
0.4966 0.0000 8.9875 1.0000 0.6829 2.9337
0.4966 0.0000 2.4218 1.0000 0.7073 0.7547
0.4966 0.0000 8.1891 1.0000 0.7317 2.4567
0.4966 0.0000 3.2441 1.0000 0.7561 0.9536
0.4966 0.0000 8.5985 1.0000 0.7805 2.4808
0.4966 0.0000 8.6343 1.0000 0.8049 2.4499
0.4966 0.0000 3.6395 1.0000 0.8293 1.0221
0.4966 0.0000 7.9553 1.0000 0.8537 2.2412
0.4966 0.0000 3.9080 1.0000 0.8780 1.0829
0.4966 0.0000 7.4759 1.0000 0.9024 2.0191
0.4966 0.0000 8.5604 1.0000 0.9268 2.2494
0.4966 0.0000 1.5615 1.0000 0.9512 0.3944
0.4966 0.0000 5.0074 1.0000 0.9756 1.2144
0.4966 0.0000 8.7217 0.0244 1.0000 1.8832
0.4966 0.0000 1.5383 0.0488 1.0000 0.3324
0.4966 0.0000 8.4475 0.0732 1.0000 1.8461
0.4966 0.0000 9.6777 0.0976 1.0000 2.1332
0.4966 0.0000 3.9824 0.1220 1.0000 0.8586
0.4966 0.0000 9.9252 0.1463 1.0000 2.0862
0.4966 0.0000 7.5852 0.1707 1.0000 1.5777
0.4966 0.0000 5.8325 0.1951 1.0000 1.2107
0.4966 0.0000 6.1099 0.2195 1.0000 1.3148
0.4966 0.0000 1.8627 0.2439 1.0000 0.4231
0.4966 0.0000 3.8661 0.2683 1.0000 0.9052
0.4966 0.0000 6.7356 0.2927 1.0000 1.5352
0.4966 0.0000 2.1196 0.3171 1.0000 0.4658
0.4966 0.0000 4.0193 0.3415 1.0000 0.8968
0.4966 0.0000 7.2530 0.3659 1.0000 1.7118
0.4966 0.0000 7.4100 0.3902 1.0000 1.7606
0.4966 0.0000 5.7099 0.4146 1.0000 1.1842
0.4966 0.0000 5.8599 0.4390 1.0000 1.1525
0.4966 0.0000 2.1218 0.4634 1.0000 0.4204
0.4966 0.0000 4.4732 0.4878 1.0000 1.0069
0.4966 0.0000 5.1631 0.5122 1.0000 1.2941
0.4966 0.0000 1.0801 0.5366 1.0000 0.2378
0.4966 0.0000 1.7319 0.5610 1.0000 0.3784
0.4966 0.0000 4.9514 0.5854 1.0000 1.1069
0.4966 0.0000 7.6303 0.6098 1.0000 1.8760
0.4966 0.0000 1.8506 0.6341 1.0000 0.4163
0.4966 0.0000 4.6352 0.6585 1.0000 0.9495
0.4966 0.0000 1.5362 0.6829 1.0000 0.3013
0.4966 0.0000 3.5815 0.7073 1.0000 0.7206
0.4966 0.0000 4.3451 0.7317 1.0000 0.9024
0.4966 0.0000 7.3291 0.7561 1.0000 1.5554
0.4966 0.0000 7.4723 0.7805 1.0000 1.5900
0.4966 0.0000 3.9393 0.8049 1.0000 0.8356
0.4966 0.0000 9.1963 0.8293 1.0000 2.0570
0.4966 0.0000 3.0062 0.8537 1.0000 0.6897
0.4966 0.0000 4.3511 0.8780 1.0000 1.0207
0.4966 0.0000 5.9844 0.9024 1.0000 1.4254
0.4966 0.0000 6.7296 0.9268 1.0000 1.5662
0.4966 0.0000 9.5527 0.9512 1.0000 2.2215
0.4966 0.0000 3.8476 0.9756 1.0000 0.8926
0.4966 0.0000 6.9192 0.0000 1.0000 1.4917
0.4966 0.0000 1.9361 1.0000 0.0000 1.1571
0.4966 0.0000 3.5040 1.0000 1.0000 0.8205
0.5069 0.0000 1.6529 1.0000 0.0244 0.9967
0.5069 0.0000 9.4643 1.0000 0.0488 5.6602
0.5069 0.0000 1.9712 1.0000 0.0732 1.1696
0.5069 0.0000 2.1334 1.0000 0.0976 1.2531
0.5069 0.0000 7.2659 1.0000 0.1220 4.2127
0.5069 0.0000 7.9160 1.0000 0.1463 4.5317
0.5069 0.0000 4.2553 1.0000 0.1707 2.4025
0.5069 0.0000 2.8937 1.0000 0.1951 1.6091
0.5069 0.0000 8.0240 1.0000 0.2195 4.3927
0.5069 0.0000 1.0065 1.0000 0.2439 0.5416
0.5069 0.0000 8.5411 1.0000 0.2683 4.5136
0.5069 0.0000 4.1536 1.0000 0.2927 2.1522
0.5069 0.0000 4.4716 1.0000 0.3171 2.2701
0.5069 0.0000 3.6414 1.0000 0.3415 1.8100
0.5069 0.0000 5.1933 1.0000 0.3659 2.5250
0.5069 0.0000 6.5842 1.0000 0.3902 3.0583
0.5069 0.0000 2.3291 1.0000 0.4146 1.0069
0.5069 0.0000 3.5862 1.0000 0.4390 1.4805
0.5069 0.0000 4.2597 1.0000 0.4634 1.7419
0.5069 0.0000 2.9686 1.0000 0.4878 1.2049
0.5069 0.0000 9.3071 1.0000 0.5122 3.7091
0.5069 0.0000 3.9735 1.0000 0.5366 1.5484
0.5069 0.0000 9.9521 1.0000 0.5610 3.7865
0.5069 0.0000 8.3082 1.0000 0.5854 3.0868
0.5069 0.0000 2.9591 1.0000 0.6098 1.0690
0.5069 0.0000 2.1093 1.0000 0.6341 0.7422
0.5069 0.0000 7.4873 1.0000 0.6585 2.5597
0.5069 0.0000 1.2074 1.0000 0.6829 0.4008
0.5069 0.0000 8.9652 1.0000 0.7073 2.8677
0.5069 0.0000 9.7002 1.0000 0.7317 2.9487
0.5069 0.0000 8.5212 1.0000 0.7561 2.5212
0.5069 0.0000 4.6193 1.0000 0.7805 1.3373
0.5069 0.0000 9.0897 1.0000 0.8049 2.5879
0.5069 0.0000 4.3525 1.0000 0.8293 1.2178
0.5069 0.0000 4.9283 1.0000 0.8537 1.3620
0.5069 0.0000 4.2459 1.0000 0.8780 1.1758
0.5069 0.0000 9.9206 1.0000 0.9024 2.7022
0.5069 0.0000 5.8250 1.0000 0.9268 1.5453
0.5069 0.0000 2.9683 1.0000 0.9512 0.7685
0.5069 0.0000 6.1305 1.0000 0.9756 1.5408
0.5069 0.0000 1.7250 0.0244 1.0000 0.3683
0.5069 0.0000 5.2435 0.0488 1.0000 1.1320
0.5069 0.0000 5.8206 0.0732 1.0000 1.2696
0.5069 0.0000 8.3242 0.0976 1.0000 1.8155
0.5069 0.0000 8.2131 0.1220 1.0000 1.7400
0.5069 0.0000 7.8634 0.1463 1.0000 1.6459
0.5069 0.0000 3.2352 0.1707 1.0000 0.6728
0.5069 0.0000 6.2830 0.1951 1.0000 1.3197
0.5069 0.0000 8.6171 0.2195 1.0000 1.8846
0.5069 0.0000 5.0906 0.2439 1.0000 1.1976
0.5069 0.0000 4.2294 0.2683 1.0000 0.9850
0.5069 0.0000 1.5677 0.2927 1.0000 0.3556
0.5069 0.0000 6.0314 0.3171 1.0000 1.3249
0.5069 0.0000 7.2590 0.3415 1.0000 1.6197
0.5069 0.0000 6.8121 0.3659 1.0000 1.5684
0.5069 0.0000 6.6211 0.3902 1.0000 1.4982
0.5069 0.0000 3.9858 0.4146 1.0000 0.8080
0.5069 0.0000 5.5806 0.4390 1.0000 1.0975
0.5069 0.0000 5.2650 0.4634 1.0000 1.0464
0.5069 0.0000 3.9099 0.4878 1.0000 0.9642
0.5069 0.0000 8.1970 0.5122 1.0000 2.0583
0.5069 0.0000 3.1151 0.5366 1.0000 0.6849
0.5069 0.0000 9.7735 0.5610 1.0000 2.1404
0.5069 0.0000 9.9856 0.5854 1.0000 2.2773
0.5069 0.0000 3.5839 0.6098 1.0000 0.8749
0.5069 0.0000 9.4501 0.6341 1.0000 2.0292
0.5069 0.0000 2.8761 0.6585 1.0000 0.5643
0.5069 0.0000 7.8494 0.6829 1.0000 1.5352
0.5069 0.0000 7.8297 0.7073 1.0000 1.5852
0.5069 0.0000 9.8611 0.7317 1.0000 2.1060
0.5069 0.0000 2.7270 0.7561 1.0000 0.5881
0.5069 0.0000 3.3879 0.7805 1.0000 0.7357
0.5069 0.0000 3.4385 0.8049 1.0000 0.7508
0.5069 0.0000 4.9753 0.8293 1.0000 1.1273
0.5069 0.0000 1.9786 0.8537 1.0000 0.4578
0.5069 0.0000 5.0822 0.8780 1.0000 1.1995
0.5069 0.0000 8.4520 0.9024 1.0000 1.9845
0.5069 0.0000 8.4454 0.9268 1.0000 1.9790
0.5069 0.0000 5.9469 0.9512 1.0000 1.3938
0.5069 0.0000 5.8976 0.9756 1.0000 1.3947
0.5069 0.0000 8.1881 0.0000 1.0000 1.7466
0.5069 0.0000 5.6776 1.0000 0.0000 3.4349
0.5069 0.0000 2.8384 1.0000 1.0000 0.6826
0.5172 0.0000 3.9065 1.0000 0.0244 2.3878
0.5172 0.0000 1.9376 1.0000 0.0488 1.1746
0.5172 0.0000 2.3783 1.0000 0.0732 1.4290
0.5172 0.0000 2.8213 1.0000 0.0976 1.6776
0.5172 0.0000 8.9460 1.0000 0.1220 5.2550
0.5172 0.0000 1.9639 1.0000 0.1463 1.1390
0.5172 0.0000 1.5720 1.0000 0.1707 0.8987
0.5172 0.0000 8.4709 1.0000 0.1951 4.7674
0.5172 0.0000 5.4505 1.0000 0.2195 3.0188
0.5172 0.0000 4.9542 1.0000 0.2439 2.6983
0.5172 0.0000 9.1325 1.0000 0.2683 4.8817
0.5172 0.0000 8.1609 1.0000 0.2927 4.2767
0.5172 0.0000 2.5652 1.0000 0.3171 1.3172
0.5172 0.0000 7.3864 1.0000 0.3415 3.7110
0.5172 0.0000 3.8141 1.0000 0.3659 1.8743
0.5172 0.0000 7.3124 1.0000 0.3902 3.4914
